,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Brand,Model,Age,new_price_num
4555,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,2013,25000,Diesel,Automatic,2,14.84,2143.0,167.62,5.0,,21.0,Mercedes-Benz,New C-Class,7,
4556,Maruti Swift Dzire VDI,Hyderabad,2017,22000,Diesel,Manual,3,26.59,1248.0,74.0,5.0,,7.95,Maruti,Swift Dzire,3,
4557,Maruti Celerio ZXI,Hyderabad,2015,47020,Petrol,Manual,2,23.1,998.0,67.04,5.0,,4.5,Maruti,Celerio ZXI,5,
4558,BMW 3 Series 320d GT Luxury Line,Mumbai,2017,8000,Diesel,Automatic,3,19.59,1995.0,187.74,5.0,,33.75,BMW,3 Series,3,
4559,Audi Q7 4.2 TDI Quattro Technology,Delhi,2010,73000,Diesel,Automatic,3,11.33,4134.0,335.2,7.0,,17.51,Audi,Q7 4.2,10,
4560,Honda Jazz V,Kochi,2017,36973,Petrol,Manual,3,18.2,1199.0,88.7,5.0,8.71 Lakh,6.8,Honda,Jazz V,3,8.71
4561,Tata Nano Cx BSIV,Coimbatore,2014,42083,Petrol,Manual,3,25.4,624.0,37.48,4.0,,1.68,Tata,Nano Cx,6,
4562,Maruti Alto 800 2016-2019 LXI,Chennai,2016,61000,Petrol,Manual,3,24.7,796.0,47.3,5.0,,2.9,Maruti,Alto 800,4,
4563,Maruti Wagon R VXI,Mumbai,2014,43628,Petrol,Manual,3,22.5,998.0,67.04,5.0,5.61 Lakh,3.16,Maruti,Wagon R,6,5.61
4564,Hyundai Xcent 1.1 CRDi Base,Jaipur,2014,60000,Diesel,Manual,3,24.4,1120.0,71.0,5.0,,3.9,Hyundai,Xcent 1.1,6,
4565,Chevrolet Beat LT,Delhi,2010,54000,Petrol,Manual,2,17.8,1199.0,76.8,5.0,,1.95,Chevrolet,Beat LT,10,
4566,Jaguar XF 2.2 Litre Luxury,Kochi,2015,27001,Diesel,Automatic,3,16.36,2179.0,187.7,5.0,,26.52,Jaguar,XF 2.2,5,
4567,Volkswagen Passat Diesel Highline 2.0 TDI,Chennai,2010,52000,Diesel,Automatic,3,18.33,1968.0,167.7,5.0,,9.0,Volkswagen,Passat Diesel,10,
4568,Hyundai i20 Asta 1.4 CRDi,Hyderabad,2012,80000,Diesel,Manual,3,21.27,1396.0,88.76,5.0,,4.5,Hyundai,i20 Asta,8,
4569,Mitsubishi Pajero 2.8 SFX,Chennai,2008,160000,Diesel,Manual,3,10.5,2835.0,107.2,6.0,,8.75,Mitsubishi,Pajero 2.8,12,
4570,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Chennai,2018,3300,Diesel,Automatic,3,24.3,1248.0,88.5,5.0,12.88 Lakh,11.5,Maruti,Vitara Brezza,2,12.88
4571,Maruti Alto K10 LXI,Delhi,2016,35027,Petrol,Manual,3,24.07,998.0,67.1,5.0,3.91 Lakh,3.0,Maruti,Alto K10,4,3.91
4572,Hyundai EON Magna Plus,Coimbatore,2015,26568,Petrol,Manual,3,21.1,814.0,55.2,5.0,,3.79,Hyundai,EON Magna,5,
4573,Maruti Ciaz VDi Plus SHVS,Ahmedabad,2015,59000,Diesel,Manual,3,28.09,1248.0,88.5,5.0,,6.0,Maruti,Ciaz VDi,5,
4574,Hyundai Creta 1.6 CRDi SX Option,Bangalore,2016,51000,Diesel,Manual,3,19.67,1582.0,126.2,5.0,,13.25,Hyundai,Creta 1.6,4,
4575,Skoda Superb Ambition 2.0 TDI CR AT,Delhi,2012,56400,Diesel,Automatic,3,17.2,1968.0,138.1,5.0,,8.0,Skoda,Superb Ambition,8,
4576,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,80000,Diesel,Manual,3,20.14,1498.0,88.8,5.0,,5.8,Volkswagen,Polo 1.5,5,
4577,BMW 5 Series 520d Sedan,Delhi,2012,72000,Diesel,Automatic,1,18.48,,,,,13.85,BMW,5 Series,8,
4578,Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2013,107000,Diesel,Manual,2,12.99,2494.0,100.6,7.0,,13.5,Toyota,Innova 2.5,7,
4579,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Pune,2014,100000,Diesel,Automatic,3,14.21,2143.0,203.0,5.0,,25.0,Mercedes-Benz,E-Class 2009-2013,6,
4580,Volkswagen Polo 1.5 TDI Highline,Kochi,2016,59998,Diesel,Manual,3,20.14,1498.0,88.8,5.0,,5.49,Volkswagen,Polo 1.5,4,
4581,Audi Q3 2.0 TDI,Hyderabad,2013,105000,Diesel,Automatic,3,17.32,1968.0,150.0,5.0,,19.0,Audi,Q3 2.0,7,
4582,Hyundai i20 1.2 Magna,Kolkata,2011,36000,Petrol,Manual,3,18.5,1197.0,80.0,5.0,,2.5,Hyundai,i20 1.2,9,
4583,Hyundai i10 Sportz 1.1L,Kolkata,2015,24350,Petrol,Manual,2,19.81,1086.0,68.05,5.0,,3.0,Hyundai,i10 Sportz,5,
4584,Tata Tigor 1.05 Revotorq XT,Kochi,2018,28973,Diesel,Manual,3,24.7,1047.0,69.0,5.0,,6.64,Tata,Tigor 1.05,2,
4585,Hyundai EON Era,Kochi,2017,8243,Petrol,Manual,3,21.1,814.0,55.2,5.0,,3.21,Hyundai,EON Era,3,
4586,Hyundai Santro Xing GLS,Chennai,2009,136642,Petrol,Manual,2,17.92,1086.0,62.1,5.0,,1.55,Hyundai,Santro Xing,11,
4587,Hyundai Santro Xing GLS,Hyderabad,2011,60000,Petrol,Manual,3,17.92,1086.0,62.1,5.0,,2.59,Hyundai,Santro Xing,9,
4588,Mahindra Scorpio SLX,Chennai,2008,100000,Diesel,Manual,2,12.7,2609.0,120.0,8.0,,4.0,Mahindra,Scorpio SLX,12,
4589,Honda City i-VTEC S,Jaipur,2010,48689,Petrol,Manual,3,17.4,1497.0,117.3,5.0,,3.87,Honda,City i-VTEC,10,
4590,Maruti Vitara Brezza ZDi,Bangalore,2017,45000,Diesel,Manual,3,24.3,1248.0,88.5,5.0,11 Lakh,9.75,Maruti,Vitara Brezza,3,11.0
4591,Audi A4 35 TDI Technology Edition,Kochi,2019,38163,Diesel,Automatic,3,17.11,1968.0,174.33,5.0,,32.91,Audi,A4 35,1,
4592,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Chennai,2011,43800,Diesel,Automatic,2,14.21,2143.0,203.0,5.0,,16.75,Mercedes-Benz,E-Class 2009-2013,9,
4593,Honda Civic 2006-2010 1.8 MT Sport,Jaipur,2007,92000,Petrol,Manual,3,13.5,1799.0,130.0,5.0,,1.9,Honda,Civic 2006-2010,13,
4594,Hyundai i20 Magna 1.2,Kochi,2017,14064,Petrol,Manual,3,18.6,1197.0,81.83,5.0,,6.59,Hyundai,i20 Magna,3,
4595,Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,2017,42366,Diesel,Automatic,3,15.73,1968.0,174.33,5.0,,31.93,Audi,Q3 35,3,
4596,Honda City i DTEC VX,Jaipur,2014,76551,Diesel,Manual,3,25.1,1498.0,98.6,5.0,,7.25,Honda,City i,6,
4597,Hyundai i10 Era 1.1 iTech SE,Pune,2008,72672,Petrol,Manual,3,19.81,1086.0,68.05,5.0,,1.9,Hyundai,i10 Era,12,
4598,Maruti Swift VDI BSIV,Kolkata,2015,45000,Diesel,Manual,3,25.2,1248.0,74.0,5.0,,3.55,Maruti,Swift VDI,5,
4599,Ford Endeavour 3.0L 4X4 AT,Hyderabad,2012,91696,Diesel,Automatic,3,11.4,2953.0,153.86,7.0,,9.25,Ford,Endeavour 3.0L,8,
4600,Ford Ikon 1.3 Flair,Kochi,2009,66484,Petrol,Manual,3,13.8,1299.0,70.0,5.0,,1.65,Ford,Ikon 1.3,11,
4601,BMW X1 sDrive 20d xLine,Coimbatore,2019,15456,Diesel,Automatic,3,20.68,1995.0,190.0,5.0,48.18 Lakh,36.64,BMW,X1 sDrive,1,48.18
4602,Mercedes-Benz E-Class 2009-2013 E250 CDI Classic,Mumbai,2011,55000,Diesel,Automatic,2,14.21,2143.0,203.0,5.0,,16.0,Mercedes-Benz,E-Class 2009-2013,9,
4603,Maruti Eeco 5 STR With AC Plus HTR CNG,Kochi,2019,21112,CNG,Manual,3,11.93,1196.0,73.0,5.0,,5.38,Maruti,Eeco 5,1,
4604,Honda Jazz Select Edition,Pune,2011,98000,Petrol,Manual,3,16.7,,,,,3.15,Honda,Jazz Select,9,
4605,Honda Amaze S i-Dtech,Ahmedabad,2014,61297,Diesel,Manual,3,25.8,1498.0,98.6,5.0,,4.35,Honda,Amaze S,6,
4606,Maruti Zen LXi - BS III,Hyderabad,2006,80000,Petrol,Manual,2,17.3,993.0,60.0,5.0,,1.2,Maruti,Zen LXi,14,
4607,Hyundai i20 Magna,Jaipur,2013,59000,Petrol,Manual,2,18.5,1197.0,80.0,5.0,,4.1,Hyundai,i20 Magna,7,
4608,BMW X5 3.0d,Chennai,2009,150000,Diesel,Automatic,3,11.0,2993.0,235.0,5.0,,18.75,BMW,X5 3.0d,11,
4609,Hyundai Creta 1.6 CRDi SX Option,Coimbatore,2017,60083,Diesel,Manual,3,19.67,1582.0,126.2,5.0,,13.78,Hyundai,Creta 1.6,3,
4610,Maruti Swift Dzire LDI,Kolkata,2016,85450,Diesel,Manual,3,26.59,1248.0,74.0,5.0,,4.0,Maruti,Swift Dzire,4,
4611,Maruti Swift VDI,Jaipur,2013,88000,Diesel,Manual,3,22.9,1248.0,74.0,5.0,,4.33,Maruti,Swift VDI,7,
4612,Hyundai Grand i10 1.2 CRDi Asta,Kochi,2015,81828,Diesel,Manual,3,24.0,1186.0,73.97,5.0,8.68 Lakh,5.43,Hyundai,Grand i10,5,8.68
4613,Ford Figo Aspire 1.2 Ti-VCT Trend,Mumbai,2016,18000,Petrol,Manual,3,18.16,1196.0,86.8,5.0,,4.9,Ford,Figo Aspire,4,
4614,BMW X5 X5 M,Chennai,2017,15000,Diesel,Automatic,3,15.97,2993.0,258.0,5.0,,70.0,BMW,X5 X5,3,
4615,Mercedes-Benz New C-Class C 220 CDI Celebration Edition,Kolkata,2016,34000,Diesel,Automatic,3,11.78,2143.0,167.62,5.0,,25.5,Mercedes-Benz,New C-Class,4,
4616,Hyundai Grand i10 AT Asta,Ahmedabad,2015,46000,Petrol,Automatic,3,18.9,1197.0,82.0,5.0,,5.1,Hyundai,Grand i10,5,
4617,Hyundai Verna 1.6 SX CRDi (O),Hyderabad,2013,48158,Diesel,Manual,3,22.32,1582.0,126.32,5.0,,6.7,Hyundai,Verna 1.6,7,
4618,BMW 5 Series 525d Sedan,Hyderabad,2013,93000,Diesel,Automatic,3,16.73,2993.0,218.0,5.0,,26.5,BMW,5 Series,7,
4619,Nissan Micra Diesel XV Premium,Ahmedabad,2013,71007,Diesel,Manual,3,23.08,1461.0,63.1,5.0,,3.9,Nissan,Micra Diesel,7,
4620,Maruti SX4 ZXI MT BSIV,Pune,2010,63067,Petrol,Manual,2,15.5,1586.0,103.3,5.0,,2.7,Maruti,SX4 ZXI,10,
4621,Tata Manza Aura Quadrajet BS IV,Hyderabad,2011,70259,Diesel,Manual,3,21.12,1248.0,88.8,5.0,,2.95,Tata,Manza Aura,9,
4622,Audi A4 2.0 TDI Multitronic,Ahmedabad,2015,13000,Diesel,Automatic,3,16.55,1968.0,140.0,5.0,,23.0,Audi,A4 2.0,5,
4623,Maruti Swift Ldi BSIV,Pune,2009,140000,Diesel,Manual,2,17.8,1248.0,75.0,5.0,,2.49,Maruti,Swift Ldi,11,
4624,Maruti Swift LDI Optional,Jaipur,2015,130000,Diesel,Manual,3,25.2,1248.0,74.0,5.0,,4.5,Maruti,Swift LDI,5,
4625,Toyota Corolla Altis Diesel D4DJ,Delhi,2011,89401,Diesel,Manual,3,21.43,1364.0,87.2,5.0,,4.5,Toyota,Corolla Altis,9,
4626,Honda Jazz 1.5 VX i DTEC,Hyderabad,2015,67000,Diesel,Manual,3,27.3,1498.0,98.6,5.0,,6.9,Honda,Jazz 1.5,5,
4627,BMW 6 Series 650i Coupe,Kochi,2010,65329,Petrol,Automatic,3,7.94,4395.0,450.0,4.0,,20.72,BMW,6 Series,10,
4628,Skoda Fabia 1.2 Petrol Active,Jaipur,2010,72000,Petrol,Manual,3,16.25,1198.0,73.9,5.0,,2.21,Skoda,Fabia 1.2,10,
4629,Fiat Siena 1.2 ELX,Jaipur,2001,70000,Petrol,Manual,1,,1242.0,,5.0,,0.55,Fiat,Siena 1.2,19,
4630,Land Rover Freelander 2 HSE,Mumbai,2011,82000,Diesel,Automatic,2,12.35,2179.0,187.74,5.0,,13.9,Land Rover,Rover Freelander,9,
4631,Ford Fiesta 1.6 ZXi Duratec,Pune,2010,85000,Petrol,Manual,3,15.3,1596.0,101.0,5.0,,1.46,Ford,Fiesta 1.6,10,
4632,Hyundai Verna SX CRDi AT,Pune,2012,83000,Diesel,Automatic,3,19.08,1582.0,126.32,5.0,,6.0,Hyundai,Verna SX,8,
4633,Renault KWID 1.0 RXT Optional,Jaipur,2016,26000,Petrol,Manual,3,21.7,999.0,67.0,5.0,4.78 Lakh,3.0,Renault,KWID 1.0,4,4.78
4634,Tata Indica Vista Quadrajet 90 ZX Plus,Delhi,2012,27000,Diesel,Manual,3,22.3,1248.0,88.8,5.0,,3.5,Tata,Indica Vista,8,
4635,Hyundai i20 Active 1.4 SX,Kochi,2018,37746,Diesel,Manual,3,21.19,1396.0,88.73,5.0,,7.59,Hyundai,i20 Active,2,
4636,Maruti SX4 Zxi BSIII,Mumbai,2009,63274,Petrol,Manual,2,15.0,1586.0,104.68,5.0,,1.99,Maruti,SX4 Zxi,11,
4637,Renault KWID RXT,Hyderabad,2016,25000,Petrol,Manual,3,25.17,799.0,53.3,5.0,,3.8,Renault,KWID RXT,4,
4638,Mahindra Xylo E4 ABS BS III,Bangalore,2013,197000,Diesel,Manual,3,11.68,2498.0,112.0,7.0,,4.0,Mahindra,Xylo E4,7,
4639,Hyundai EON D Lite Plus,Bangalore,2013,45010,Petrol,Manual,2,21.1,814.0,55.2,5.0,,2.95,Hyundai,EON D,7,
4640,Honda Amaze VX i-DTEC,Delhi,2013,75348,Diesel,Manual,3,25.8,1498.0,98.6,5.0,,3.75,Honda,Amaze VX,7,
4641,Volkswagen Polo Diesel Highline 1.2L,Kolkata,2010,90110,Diesel,Manual,3,22.07,1199.0,73.9,5.0,,2.5,Volkswagen,Polo Diesel,10,
4642,Honda City 1.5 V MT,Pune,2011,102013,Petrol,Manual,3,17.0,1497.0,118.0,5.0,,3.75,Honda,City 1.5,9,
4643,Toyota Fortuner 4x2 AT,Pune,2015,36000,Diesel,Automatic,3,12.55,2982.0,168.5,7.0,,22.0,Toyota,Fortuner 4x2,5,
4644,Honda Amaze E i-Vtech,Kochi,2017,37578,Petrol,Manual,3,18.0,1198.0,86.7,5.0,,6.14,Honda,Amaze E,3,
4645,BMW 1 Series 118d Base,Pune,2015,46001,Diesel,Automatic,3,20.58,1995.0,143.0,5.0,,16.0,BMW,1 Series,5,
4646,Maruti Celerio VXI AT,Hyderabad,2014,46559,Petrol,Automatic,3,23.1,998.0,67.04,5.0,,3.75,Maruti,Celerio VXI,6,
4647,Toyota Innova 2.5 GX (Diesel) 8 Seater,Mumbai,2015,48000,Diesel,Manual,3,12.99,2494.0,100.6,8.0,,11.75,Toyota,Innova 2.5,5,
4648,Jaguar XF 2.2 Litre Luxury,Pune,2013,46000,Diesel,Automatic,2,16.36,2179.0,187.7,5.0,,24.0,Jaguar,XF 2.2,7,
4649,Honda WRV i-VTEC VX,Hyderabad,2017,15000,Petrol,Manual,3,17.5,1199.0,88.7,5.0,10.83 Lakh,8.9,Honda,WRV i-VTEC,3,10.83
4650,BMW X1 sDrive20d,Chennai,2012,85000,Diesel,Automatic,1,17.05,1995.0,184.0,5.0,,10.0,BMW,X1 sDrive20d,8,
4651,Skoda Rapid 1.6 MPI AT Elegance,Mumbai,2014,32000,Petrol,Automatic,3,14.3,1598.0,103.5,5.0,,5.55,Skoda,Rapid 1.6,6,
4652,Volkswagen Vento 1.6 Comfortline,Kochi,2012,60818,Petrol,Manual,3,16.09,1598.0,103.5,5.0,11.05 Lakh,3.59,Volkswagen,Vento 1.6,8,11.05
4653,Ford EcoSport 1.5 TDCi Trend Plus BE,Coimbatore,2019,35188,Diesel,Manual,3,22.77,1498.0,98.59,5.0,,11.13,Ford,EcoSport 1.5,1,
4654,Mahindra XUV500 W6 2WD,Jaipur,2012,110000,Diesel,Manual,3,15.1,2179.0,140.0,7.0,,7.2,Mahindra,XUV500 W6,8,
4655,Ford Fiesta Classic 1.4 Duratorq LXI,Mumbai,2014,61000,Diesel,Manual,3,18.6,1388.0,67.0,5.0,,2.98,Ford,Fiesta Classic,6,
4656,Hyundai Santro Xing GLS,Pune,2010,75000,Petrol,Manual,2,17.92,1086.0,62.1,5.0,,1.7,Hyundai,Santro Xing,10,
4657,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Delhi,2015,55000,Diesel,Automatic,3,12.0,2987.0,224.0,7.0,,52.0,Mercedes-Benz,GL-Class 2007,5,
4658,Maruti Alto LXi BSII,Pune,2003,69966,Petrol,Manual,3,19.7,796.0,46.3,5.0,,0.95,Maruti,Alto LXi,17,
4659,Honda City i VTEC VX Option,Mumbai,2016,42000,Petrol,Manual,3,17.8,1497.0,117.3,5.0,,9.25,Honda,City i,4,
4660,Hyundai Santa Fe 2WD AT,Bangalore,2014,48000,Diesel,Automatic,3,13.01,2199.0,194.3,7.0,,16.25,Hyundai,Santa Fe,6,
4661,Mercedes-Benz GLA Class 200 CDI SPORT,Kolkata,2015,35000,Diesel,Automatic,3,17.9,2143.0,136.0,5.0,,20.99,Mercedes-Benz,GLA Class,5,
4662,Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,2005,128000,Diesel,Manual,2,12.8,2494.0,102.0,8.0,,4.25,Toyota,Innova 2.5,15,
4663,BMW 3 Series 320d Sedan,Bangalore,2008,78000,Diesel,Automatic,2,16.07,1995.0,181.0,5.0,,7.2,BMW,3 Series,12,
4664,Maruti Swift ZXI,Hyderabad,2011,53080,Petrol,Manual,3,18.6,1197.0,85.8,5.0,,4.4,Maruti,Swift ZXI,9,
4665,Volkswagen Vento Petrol Highline,Pune,2011,66000,Petrol,Manual,2,15.04,1598.0,103.6,5.0,,4.25,Volkswagen,Vento Petrol,9,
4666,Maruti Ertiga VXI,Ahmedabad,2012,25000,Petrol,Manual,3,16.02,1373.0,93.7,7.0,,5.35,Maruti,Ertiga VXI,8,
4667,Hyundai Grand i10 AT Asta,Coimbatore,2016,36139,Petrol,Automatic,2,18.9,1197.0,82.0,5.0,,6.3,Hyundai,Grand i10,4,
4668,Hyundai Creta 1.6 CRDi SX,Delhi,2017,44000,Diesel,Manual,3,19.67,1582.0,126.2,5.0,,12.5,Hyundai,Creta 1.6,3,
4669,Audi A6 3.0 TDI quattro,Ahmedabad,2008,50000,Diesel,Automatic,2,16.77,2967.0,241.38,5.0,,7.5,Audi,A6 3.0,12,
4670,Mahindra XUV500 W8 1.99 mHawk,Delhi,2016,81177,Diesel,Manual,3,16.0,1997.0,140.0,7.0,,11.25,Mahindra,XUV500 W8,4,
4671,Ford EcoSport 1.5 Ti VCT AT Titanium BE,Mumbai,2016,26000,Petrol,Automatic,3,16.05,1499.0,110.4,5.0,,7.65,Ford,EcoSport 1.5,4,
4672,Hyundai Xcent 1.1 CRDi Base,Mumbai,2016,100000,Diesel,Manual,3,24.4,1120.0,71.0,5.0,,4.5,Hyundai,Xcent 1.1,4,
4673,Volkswagen Vento 1.5 TDI Comfortline AT,Hyderabad,2014,75000,Diesel,Automatic,3,21.21,1498.0,103.2,5.0,,7.5,Volkswagen,Vento 1.5,6,
4674,Mercedes-Benz S-Class 280 AT,Kochi,2004,119859,Petrol,Automatic,3,13.0,2987.0,210.0,5.0,,7.1,Mercedes-Benz,S-Class 280,16,
4675,Hyundai i10 Magna,Mumbai,2010,55980,Petrol,Manual,3,20.36,1197.0,78.9,5.0,,2.25,Hyundai,i10 Magna,10,
4676,Audi A4 35 TDI Technology Edition,Hyderabad,2015,30000,Diesel,Automatic,3,17.11,1968.0,174.33,5.0,,27.0,Audi,A4 35,5,
4677,Hyundai i20 Sportz 1.4 CRDi,Pune,2012,49700,Diesel,Manual,2,21.9,1396.0,88.76,5.0,,4.18,Hyundai,i20 Sportz,8,
4678,Hyundai Verna 1.4 EX,Chennai,2013,79000,Diesel,Manual,3,23.5,1396.0,88.7,5.0,,6.5,Hyundai,Verna 1.4,7,
4679,Honda City 1.5 V MT,Delhi,2010,65100,Petrol,Manual,3,17.0,1497.0,118.0,5.0,,3.15,Honda,City 1.5,10,
4680,Maruti Ertiga VDI,Pune,2016,54161,Diesel,Manual,3,25.47,1248.0,88.5,7.0,11.27 Lakh,7.64,Maruti,Ertiga VDI,4,11.27
4681,Maruti Alto LXi BSII,Hyderabad,2011,28619,Petrol,Manual,3,19.7,796.0,46.3,5.0,,2.4,Maruti,Alto LXi,9,
4682,Maruti Wagon R AMT VXI,Mumbai,2016,9000,Petrol,Automatic,3,20.51,998.0,67.0,5.0,,4.25,Maruti,Wagon R,4,
4683,Hyundai Verna 1.6 CRDi AT SX,Kochi,2016,42876,Diesel,Automatic,3,19.08,1582.0,126.2,5.0,,9.31,Hyundai,Verna 1.6,4,
4684,Maruti Alto LXi BSIII,Bangalore,2011,64000,Petrol,Manual,3,19.7,796.0,46.3,5.0,,2.39,Maruti,Alto LXi,9,
4685,Volkswagen Vento 1.6 Comfortline,Kochi,2018,20488,Petrol,Manual,2,16.09,1598.0,103.5,5.0,11.48 Lakh,7.64,Volkswagen,Vento 1.6,2,11.48
4686,Maruti Baleno Zeta 1.2,Delhi,2016,21000,Petrol,Manual,3,21.4,1197.0,83.1,5.0,,6.21,Maruti,Baleno Zeta,4,
4687,Land Rover Freelander 2 TD4 SE,Jaipur,2012,119203,Diesel,Automatic,3,,2179.0,115.0,5.0,,16.5,Land Rover,Rover Freelander,8,
4688,Honda CR-V 2.0L 2WD AT,Kochi,2011,55987,Petrol,Automatic,3,13.7,1997.0,153.86,5.0,,8.22,Honda,CR-V 2.0L,9,
4689,Toyota Fortuner 2.8 2WD MT,Coimbatore,2017,72668,Diesel,Manual,3,14.24,2755.0,174.5,7.0,37.17 Lakh,28.85,Toyota,Fortuner 2.8,3,37.17
4690,Honda City V AT,Mumbai,2015,32000,Petrol,Automatic,3,15.6,1497.0,116.3,5.0,,8.5,Honda,City V,5,
4691,Mercedes-Benz SLK-Class 55 AMG,Bangalore,2014,3000,Petrol,Automatic,2,12.0,5461.0,421.0,2.0,,90.0,Mercedes-Benz,SLK-Class 55,6,
4692,Honda City i-VTEC S,Mumbai,2015,10400,Petrol,Manual,3,17.4,1497.0,117.3,5.0,,6.51,Honda,City i-VTEC,5,
4693,Maruti Swift VDI,Mumbai,2013,35000,Diesel,Manual,3,22.9,1248.0,74.0,5.0,,4.65,Maruti,Swift VDI,7,
4694,Toyota Corolla Altis 2008-2013 1.8 VL AT,Kochi,2013,55101,Petrol,Automatic,3,14.53,1794.0,138.1,5.0,,8.4,Toyota,Corolla Altis,7,
4695,Toyota Etios Cross 1.4L VD,Bangalore,2014,57464,Diesel,Manual,3,23.59,1364.0,67.06,5.0,9.99 Lakh,5.75,Toyota,Etios Cross,6,9.99
4696,Maruti Wagon R LX,Jaipur,2006,110000,Petrol,Manual,3,18.9,998.0,67.1,5.0,,1.11,Maruti,Wagon R,14,
4697,Fiat Punto 1.2 Dynamic,Kochi,2017,17941,Petrol,Manual,3,15.7,,,,,3.93,Fiat,Punto 1.2,3,
4698,Mercedes-Benz E-Class 2015-2017 E 200 CGI,Mumbai,2014,72000,Petrol,Automatic,3,12.0,1991.0,184.0,5.0,,17.25,Mercedes-Benz,E-Class 2015-2017,6,
4699,Jaguar XF Aero Sport Edition,Delhi,2012,16000,Diesel,Automatic,3,16.36,2179.0,187.7,5.0,,32.0,Jaguar,XF Aero,8,
4700,Hyundai i20 Sportz Petrol,Kochi,2011,62020,Petrol,Manual,3,17.0,1197.0,80.0,5.0,,3.45,Hyundai,i20 Sportz,9,
4701,Land Rover Freelander 2 SE,Pune,2014,85000,Diesel,Automatic,2,12.39,2179.0,147.51,5.0,,23.0,Land Rover,Rover Freelander,6,
4702,Hyundai Elite i20 Petrol Sportz,Kochi,2018,14223,Petrol,Manual,3,18.6,1197.0,81.86,5.0,,7.32,Hyundai,Elite i20,2,
4703,Honda Amaze S i-Vtech,Jaipur,2014,41210,Petrol,Manual,3,18.0,1198.0,86.7,5.0,,4.4,Honda,Amaze S,6,
4704,Mercedes-Benz M-Class ML 350 4Matic,Bangalore,2015,20000,Diesel,Automatic,3,,2987.0,165.0,5.0,,47.35,Mercedes-Benz,M-Class ML,5,
4705,Maruti Alto 800 VXI,Coimbatore,2016,18043,Petrol,Manual,3,22.74,796.0,47.3,5.0,,4.12,Maruti,Alto 800,4,
4706,Toyota Innova Crysta 2.8 ZX AT,Chennai,2016,80000,Diesel,Automatic,3,11.36,2755.0,171.5,7.0,26.95 Lakh,19.5,Toyota,Innova Crysta,4,26.95
4707,Hyundai Grand i10 AT Asta,Hyderabad,2016,21000,Petrol,Automatic,3,18.9,1197.0,82.0,5.0,,6.2,Hyundai,Grand i10,4,
4708,BMW X3 xDrive30d M Sport,Bangalore,2016,49000,Diesel,Automatic,3,16.55,2993.0,258.0,5.0,,45.0,BMW,X3 xDrive30d,4,
4709,Maruti 1000 AC,Hyderabad,1998,104000,Petrol,Manual,2,15.0,970.0,,5.0,,0.85,Maruti,1000 AC,22,
4710,Hyundai i20 Magna,Chennai,2010,95000,Petrol,Manual,2,18.5,1197.0,80.0,5.0,,2.8,Hyundai,i20 Magna,10,
4711,Hyundai Grand i10 AT Asta,Pune,2015,32000,Petrol,Automatic,3,18.9,1197.0,82.0,5.0,,4.8,Hyundai,Grand i10,5,
4712,Hyundai Santro Xing XG,Pune,2003,80000,Petrol,Manual,2,17.0,,,,,0.9,Hyundai,Santro Xing,17,
4713,Ford Fiesta 1.5 TDCi Titanium,Hyderabad,2014,122800,Diesel,Manual,3,25.01,1498.0,89.75,5.0,,5.65,Ford,Fiesta 1.5,6,
4714,Mercedes-Benz E-Class 220 CDI,Ahmedabad,2011,78000,Diesel,Manual,2,15.0,2148.0,,5.0,,14.5,Mercedes-Benz,E-Class 220,9,
4715,Maruti Swift Dzire VDI,Ahmedabad,2015,69000,Diesel,Manual,3,26.59,1248.0,74.0,5.0,,5.9,Maruti,Swift Dzire,5,
4716,Toyota Etios VXD,Pune,2015,65000,Diesel,Manual,2,23.59,1364.0,67.04,5.0,,5.0,Toyota,Etios VXD,5,
4717,Hyundai Xcent 1.2 Kappa Base,Ahmedabad,2015,23000,Petrol,Manual,3,19.1,1197.0,82.0,5.0,,4.9,Hyundai,Xcent 1.2,5,
4718,Honda Civic 2006-2010 1.8 S MT,Ahmedabad,2009,70000,Petrol,Manual,3,13.5,1799.0,130.0,5.0,,4.25,Honda,Civic 2006-2010,11,
4719,Toyota Innova 2.5 GX (Diesel) 8 Seater,Chennai,2014,250000,Diesel,Manual,3,12.99,2494.0,100.6,8.0,,10.9,Toyota,Innova 2.5,6,
4720,Hyundai Accent GLE,Delhi,2012,56000,Petrol,Manual,3,13.2,1495.0,94.0,5.0,,2.45,Hyundai,Accent GLE,8,
4721,Maruti Alto 800 LXI,Pune,2013,30000,Petrol,Manual,3,22.74,796.0,47.3,5.0,,2.5,Maruti,Alto 800,7,
4722,Mercedes-Benz SL-Class SL 500,Kolkata,2010,35000,Petrol,Automatic,3,8.1,5461.0,387.3,2.0,,29.5,Mercedes-Benz,SL-Class SL,10,
